,File,Duration
15738,812205003483052.wav,434.64
15739,812205003483025.wav,387.72
15740,812205003468424.wav,30.42
15741,812205003470147.wav,464.4
15742,812205003488332.wav,51.24
15743,812205003472286.wav,96.0
15744,812205003464597.wav,432.12
15745,812205003465077.wav,508.86
15746,812205003468444.wav,70.86
15747,812205003470294.wav,56.52
15748,812205003487184.wav,111.84
15749,812205003471173.wav,32.4
15750,812205003485552.wav,41.7
15751,812205003472056.wav,353.64
15752,812205003493226.wav,128.04
15753,812205003482474.wav,344.16
15754,812205003481720.wav,157.5
15755,812205003465694.wav,105.84
15756,812205003464817.wav,74.94
15757,812205003494298.wav,291.42
15758,812205003484209.wav,64.86
15759,812205003467363.wav,59.34
15760,812205003487132.wav,584.82
15761,812205003466297.wav,34.56
15762,812205003475839.wav,41.16
15763,812205003476141.wav,81.3
15764,812205003495712.wav,75.06
15765,812205003491677.wav,96.12
15766,812205003470066.wav,36.72
15767,812205003489039.wav,34.74
15768,812205003488449.wav,100.44
15769,812205003480552.wav,82.44
15770,812205003467726.wav,63.18
15771,812205003469378.wav,65.76
15772,812205003489975.wav,237.3
15773,812205003470398.wav,175.74
15774,812205003470603.wav,49.5
15775,812205003482950.wav,368.22
15776,812205003476025.wav,104.94
15777,812205003497792.wav,43.8
15778,812205003493679.wav,952.2
15779,812205003466839.wav,35.1
15780,812205003469521.wav,87.0
15781,812205003462773.wav,515.58
15782,812205003483150.wav,263.52
15783,812205003479332.wav,45.9
15784,812205003474106.wav,53.04
15785,812205003488192.wav,70.68
15786,812205003489292.wav,73.44
15787,812205003488478.wav,237.72
15788,812205003477270.wav,604.44
15789,812205003475098.wav,741.84
15790,812205003478812.wav,152.76
15791,812205003477250.wav,205.68
15792,812205003486929.wav,30.06
15793,812205003484633.wav,104.94
15794,812205003485859.wav,51.18
15795,812205003466218.wav,381.84
15796,812205003469367.wav,38.52
15797,812205003494379.wav,171.54
15798,812205003469305.wav,136.62
15799,812205003497413.wav,346.62
15800,812205003484652.wav,99.36
15801,812205003475600.wav,36.3
15802,812205003478216.wav,186.06
15803,812205003462406.wav,51.48
15804,812205003482984.wav,128.28
15805,812205003464702.wav,37.62
15806,812205003487377.wav,485.58
15807,812205003493080.wav,46.86
15808,812205003465249.wav,125.1
15809,812205003488308.wav,627.54
15810,812205003462771.wav,35.58
15811,812205003474811.wav,61.44
15812,812205003490495.wav,54.36
15813,812205003472922.wav,125.88
15814,812205003486601.wav,95.46
15815,812205003477853.wav,37.26
15816,812205003497873.wav,135.78
15817,812205003480318.wav,84.42
15818,812205003471399.wav,549.66
15819,812205003489032.wav,217.92
15820,812205003488767.wav,271.5
15821,812205003482381.wav,50.88
15822,812205003476100.wav,84.54
15823,812205003498080.wav,397.98
15824,812205003474167.wav,235.26
15825,812205003470417.wav,200.22
15826,812205003475694.wav,61.44
15827,812205003483988.wav,46.8
15828,812205003489288.wav,281.82
15829,812205003488504.wav,54.54
15830,812205003470733.wav,108.24
15831,812205003475809.wav,127.8
15832,812205003465777.wav,352.26
15833,812205003477057.wav,100.74
15834,812205003483561.wav,38.04
15835,812205003490146.wav,33.06
15836,812205003469117.wav,99.06
15837,812205003488044.wav,348.78
15838,812205003467054.wav,139.26
15839,812205003472975.wav,262.14
15840,812205003473511.wav,63.0
15841,812205003477277.wav,40.68
15842,812205003498264.wav,134.4
15843,812205003477708.wav,37.5
15844,812205003486587.wav,223.32
15845,812205003479590.wav,313.44
15846,812205003498173.wav,66.72
15847,812205003494373.wav,55.98
15848,812205003487919.wav,417.12
15849,812205003467900.wav,43.14
15850,812205003492080.wav,100.2
15851,812205003466065.wav,32.88
15852,812205003496546.wav,214.74
15853,812205003474680.wav,190.44
15854,812205003471160.wav,736.2
15855,812205003469194.wav,97.02
15856,812205003491137.wav,46.68
15857,812205003479053.wav,34.8
15858,812205003490834.wav,301.44
15859,812205003485900.wav,108.0
15860,812205003491083.wav,582.66
15861,812205003464773.wav,50.4
15862,812205003486067.wav,49.14
15863,812205003470777.wav,184.86
15864,812205003466746.wav,402.18
15865,812205003490147.wav,37.5
15866,812205003467594.wav,30.84
15867,812205003480047.wav,32.1
15868,812205003479766.wav,35.82
15869,812205003490040.wav,318.06
15870,812205003482926.wav,138.42
15871,812205003467355.wav,238.62
15872,812205003491214.wav,368.46
15873,812205003487280.wav,30.3
15874,812205003482600.wav,107.22
15875,812205003475837.wav,103.38
15876,812205003475686.wav,50.34
15877,812205003471786.wav,77.04
15878,812205003463799.wav,31.92
15879,812205003478957.wav,185.58
15880,812205003489913.wav,111.66
15881,812205003491502.wav,78.96
15882,812205003477897.wav,64.92
15883,812205003462332.wav,294.54
15884,812205003469719.wav,715.86
15885,812205003481725.wav,1048.86
15886,812205003475637.wav,222.48
15887,812205003474595.wav,91.92
15888,812205003491704.wav,120.36
15889,812205003473384.wav,278.82
15890,812205003473368.wav,61.32
15891,812205003486423.wav,42.3
15892,812205003474888.wav,54.42
15893,812205003476445.wav,30.48
15894,812205003466786.wav,83.76
15895,812205003496658.wav,461.64
15896,812205003478449.wav,234.3
15897,812205003485364.wav,85.2
15898,812205003483018.wav,438.18
15899,812205003493460.wav,42.6
15900,812205003479783.wav,87.72
15901,812205003484666.wav,71.82
15902,812205003494544.wav,54.36
15903,812205003491333.wav,380.4
15904,812205003478767.wav,67.62
15905,812205003489374.wav,43.74
15906,812205003470755.wav,297.72
15907,812205003481815.wav,38.22
15908,812205003466722.wav,33.66
15909,812205003492281.wav,100.44
15910,812205003470346.wav,216.36
15911,812205003466895.wav,197.82
15912,812205003470916.wav,179.4
15913,812205003476881.wav,131.76
15914,812205003472618.wav,95.52
15915,812205003477589.wav,202.62
15916,812205003487077.wav,78.84
15917,812205003492464.wav,600.54
15918,812205003480697.wav,385.98
15919,812205003484017.wav,56.46
15920,812205003467770.wav,41.4
15921,812205003492882.wav,123.66
15922,812205003488664.wav,70.14
15923,812205003469101.wav,486.18
15924,812205003470853.wav,33.66
15925,812205003482024.wav,275.52
15926,812205003487664.wav,115.32
15927,812205003473760.wav,353.04
15928,812205003467423.wav,108.6
15929,812205003481909.wav,471.24
15930,812205003480881.wav,118.8
15931,812205003468163.wav,196.5
15932,812205003485463.wav,50.52
15933,812205003489024.wav,67.62
15934,812205003468336.wav,228.48
15935,812205003469241.wav,320.04
15936,812205003495230.wav,503.22
15937,812205003491229.wav,112.38
15938,812205003462225.wav,67.38
15939,812205003497315.wav,271.38
15940,812205003464130.wav,461.52
15941,812205003468811.wav,40.08
15942,812205003468141.wav,58.32
15943,812205003472706.wav,149.16
15944,812205003475669.wav,55.02
15945,812205003473042.wav,96.42
15946,812205003474549.wav,30.18
15947,812205003470436.wav,794.7
15948,812205003469403.wav,34.5
15949,812205003478877.wav,47.88
15950,812205003477379.wav,315.18
15951,812205003483633.wav,35.82
15952,812205003483776.wav,33.18
15953,812205003494722.wav,56.46
15954,812205003479992.wav,114.9
15955,812205003465968.wav,128.4
15956,812205003485069.wav,67.14
15957,812205003475039.wav,184.74
15958,812205003486933.wav,163.32
15959,812205003490434.wav,172.56
15960,812205003469612.wav,303.36
15961,812205003471612.wav,38.58
15962,812205003495386.wav,150.18
15963,812205003496492.wav,42.9
15964,812205003476821.wav,31.74
15965,812205003495951.wav,37.62
15966,812205003494886.wav,403.5
15967,812205003466164.wav,146.22
15968,812205003497126.wav,103.98
15969,812205003471692.wav,32.04
15970,812205003464693.wav,232.62
15971,812205003473626.wav,30.36
15972,812205003468734.wav,195.9
15973,812205003486608.wav,290.76
15974,812205003479566.wav,229.62
15975,812205003471903.wav,30.24
15976,812205003483935.wav,955.68
15977,812205003471571.wav,30.12
15978,812205003484872.wav,410.76
15979,812205003497757.wav,210.24
15980,812205003481055.wav,30.3
15981,812205003485449.wav,57.66
15982,812205003467878.wav,47.22
15983,812205003462028.wav,51.9
15984,812205003493444.wav,31.8
15985,812205003491147.wav,192.72
15986,812205003466834.wav,47.58
15987,812205003463651.wav,85.86
15988,812205003466468.wav,295.26
15989,812205003464202.wav,129.06
15990,812205003476804.wav,33.12
15991,812205003491724.wav,127.8
15992,812205003497306.wav,53.58
15993,812205003487431.wav,268.68
15994,812205003467293.wav,228.0
15995,812205003472607.wav,47.64
15996,812205003483625.wav,199.32
15997,812205003494888.wav,85.92
15998,812205003464920.wav,43.44
15999,812205003463853.wav,171.42
16000,812205003488885.wav,53.94
16001,812205003480342.wav,36.12
16002,812205003495764.wav,55.38
16003,812205003462712.wav,126.42
16004,812205003490817.wav,47.04
16005,812205003497421.wav,51.0
16006,812205003468860.wav,354.66
16007,812205003483349.wav,43.86
16008,812205003468232.wav,205.86
16009,812205003481272.wav,126.6
16010,812205003488101.wav,190.02
16011,812205003488488.wav,308.04
16012,812205003462805.wav,120.42
16013,812205003467653.wav,69.9
16014,812205003489373.wav,101.46
16015,812205003462115.wav,867.72
16016,812205003490244.wav,38.64
16017,812205003469135.wav,51.12
16018,812205003479192.wav,51.9
16019,812205003471201.wav,408.42
16020,812205003487854.wav,407.52
16021,812205003492268.wav,49.38
16022,812205003477326.wav,40.74
16023,812205003477924.wav,804.6
16024,812205003476294.wav,330.36
16025,812205003475518.wav,874.14
16026,812205003465731.wav,48.96
16027,812205003492576.wav,116.16
16028,812205003473273.wav,49.8
16029,812205003478327.wav,30.6
16030,812205003465290.wav,32.1
16031,812205003468241.wav,327.6
16032,812205003475127.wav,36.0
16033,812205003485252.wav,116.34
16034,812205003482534.wav,57.42
16035,812205003488182.wav,121.68
16036,812205003491642.wav,42.54
16037,812205003478123.wav,48.72
16038,812205003472416.wav,62.34
16039,812205003473455.wav,544.26
16040,812205003496598.wav,54.96
16041,812205003462337.wav,222.12
16042,812205003482369.wav,44.7
16043,812205003486747.wav,135.84
16044,812205003489127.wav,355.44
16045,812205003482511.wav,37.38
16046,812205003463261.wav,61.32
16047,812205003480228.wav,66.3
16048,812205003495566.wav,51.12
16049,812205003494940.wav,118.98
16050,812205003471136.wav,41.76
16051,812205003485343.wav,56.52
16052,812205003464072.wav,115.86
16053,812205003483956.wav,170.58
16054,812205003488523.wav,184.92
16055,812205003493650.wav,489.48
16056,812205003497173.wav,44.52
16057,812205003475807.wav,307.8
16058,812205003478847.wav,249.12
16059,812205003490492.wav,45.3
16060,812205003470358.wav,147.42
16061,812205003490366.wav,245.28
16062,812205003495528.wav,64.86
16063,812205003468021.wav,365.16
16064,812205003486440.wav,60.54
16065,812205003496704.wav,110.46
16066,812205003487287.wav,72.18
16067,812205003477430.wav,252.66
16068,812205003470932.wav,304.62
16069,812205003496531.wav,92.46
16070,812205003464582.wav,46.02
16071,812205003486464.wav,61.02
16072,812205003489277.wav,127.14
16073,812205003473971.wav,68.28
16074,812205003483779.wav,46.56
16075,812205003486389.wav,57.42
16076,812205003485940.wav,223.8
16077,812205003483962.wav,77.16
16078,812205003486857.wav,55.32
16079,812205003495204.wav,132.84
16080,812205003473305.wav,267.84
16081,812205003465416.wav,220.74
16082,812205003493989.wav,251.22
16083,812205003487954.wav,40.86
16084,812205003498137.wav,732.06
16085,812205003497037.wav,52.56
16086,812205003483051.wav,39.72
16087,812205003495902.wav,244.68
16088,812205003462382.wav,403.62
16089,812205003467882.wav,209.1
16090,812205003496998.wav,40.62
16091,812205003486612.wav,304.14
16092,812205003467925.wav,372.18
16093,812205003478604.wav,118.92
16094,812205003489553.wav,147.18
16095,812205003488413.wav,289.14
16096,812205003496076.wav,129.48
16097,812205003473586.wav,30.06
16098,812205003462295.wav,84.36
16099,812205003496767.wav,184.08
16100,812205003472582.wav,246.18
16101,812205003483691.wav,132.06
16102,812205003484131.wav,428.88
16103,812205003481075.wav,223.98
16104,812205003482779.wav,292.02
16105,812205003493009.wav,114.48
16106,812205003466416.wav,218.58
16107,812205003484110.wav,159.12
16108,812205003466302.wav,430.8
16109,812205003464902.wav,103.74
16110,812205003468265.wav,501.96
16111,812205003470099.wav,125.4
16112,812205003481038.wav,807.24
16113,812205003484580.wav,41.16
16114,812205003464024.wav,77.94
16115,812205003490070.wav,65.28
16116,812205003469643.wav,80.7
16117,812205003483688.wav,202.44
16118,812205003474602.wav,1165.62
16119,812205003465729.wav,606.78
16120,812205003462333.wav,33.54
16121,812205003467086.wav,756.9
16122,812205003488125.wav,44.16
16123,812205003470905.wav,51.9
16124,812205003492380.wav,69.96
16125,812205003494235.wav,276.3
16126,812205003472233.wav,45.3
16127,812205003471716.wav,66.96
16128,812205003474234.wav,244.32
16129,812205003490192.wav,37.32
16130,812205003469651.wav,240.54
16131,812205003470510.wav,163.02
16132,812205003476087.wav,72.36
16133,812205003469398.wav,432.9
16134,812205003485104.wav,48.36
16135,812205003486763.wav,35.34
16136,812205003471958.wav,53.7
16137,812205003494958.wav,64.98
16138,812205003467029.wav,142.14
16139,812205003475535.wav,41.28
16140,812205003470059.wav,57.0
16141,812205003462879.wav,57.54
16142,812205003485688.wav,377.64
16143,812205003477915.wav,231.96
16144,812205003479870.wav,31.86
16145,812205003495046.wav,111.84
16146,812205003477923.wav,85.98
16147,812205003480489.wav,142.44
16148,812205003493265.wav,762.06
16149,812205003470285.wav,98.76
16150,812205003468349.wav,30.84
16151,812205003473561.wav,949.98
16152,812205003483828.wav,58.08
16153,812205003475163.wav,138.54
16154,812205003495361.wav,39.42
16155,812205003466444.wav,48.6
16156,812205003491594.wav,375.66
16157,812205003484584.wav,241.56
16158,812205003498186.wav,86.22
16159,812205003473671.wav,141.72
16160,812205003471979.wav,35.28
16161,812205003486619.wav,41.34
16162,812205003474426.wav,44.82
16163,812205003465563.wav,131.34
16164,812205003465224.wav,62.52
16165,812205003487107.wav,388.74
16166,812205003487914.wav,35.76
16167,812205003487433.wav,190.62
16168,812205003480873.wav,280.74
16169,812205003463465.wav,35.52
16170,812205003474743.wav,153.78
16171,812205003489106.wav,92.64
16172,812205003495765.wav,236.46
16173,812205003497353.wav,50.28
16174,812205003487272.wav,283.38
16175,812205003463990.wav,568.14
16176,812205003473376.wav,309.12
16177,812205003486758.wav,36.84
16178,812205003498006.wav,110.82
16179,812205003485825.wav,70.5
16180,812205003479540.wav,598.32
16181,812205003462724.wav,77.16
16182,812205003494461.wav,445.56
16183,812205003477964.wav,30.6
16184,812205003463041.wav,96.48
16185,812205003479172.wav,33.06
16186,812205003477775.wav,33.0
16187,812205003473471.wav,40.2
16188,812205003486383.wav,71.34
16189,812205003490769.wav,397.26
16190,812205003472394.wav,96.96
16191,812205003475920.wav,223.62
16192,812205003462355.wav,79.02
16193,812205003473223.wav,329.1
16194,812205003478190.wav,38.22
16195,812205003498035.wav,323.82
16196,812205003474616.wav,35.58
16197,812205003487382.wav,130.92
16198,812205003475795.wav,30.66
16199,812205003478630.wav,38.46
16200,812205003477783.wav,783.24
16201,812205003497062.wav,65.64
16202,812205003468470.wav,49.38
16203,812205003498169.wav,34.02
16204,812205003474575.wav,140.7
16205,812205003483113.wav,206.1
16206,812205003493431.wav,328.08
16207,812205003494537.wav,33.84
16208,812205003466066.wav,200.22
16209,812205003478383.wav,78.06
16210,812205003492644.wav,55.08
16211,812205003491087.wav,34.14
16212,812205003474097.wav,695.82
16213,812205003490305.wav,83.7
16214,812205003478390.wav,543.6
16215,812205003467472.wav,52.38
16216,812205003496614.wav,336.96
16217,812205003487545.wav,85.32
16218,812205003464514.wav,77.4
16219,812205003474117.wav,47.64
16220,812205003483738.wav,101.16
16221,812205003477157.wav,95.22
16222,812205003468327.wav,165.6
16223,812205003485378.wav,59.7
16224,812205003485932.wav,52.08
16225,812205003484331.wav,46.92
16226,812205003478252.wav,59.7
16227,812205003478579.wav,69.06
16228,812205003479322.wav,54.66
16229,812205003477251.wav,75.84
16230,812205003467814.wav,335.4
16231,812205003492577.wav,49.32
16232,812205003477239.wav,105.84
16233,812205003490552.wav,30.78
16234,812205003478911.wav,72.72
16235,812205003497741.wav,162.3
16236,812205003467649.wav,81.24
16237,812205003465936.wav,373.26
16238,812205003482288.wav,102.84
16239,812205003478826.wav,780.96
16240,812205003497673.wav,106.14
16241,812205003483377.wav,106.26
16242,812205003493042.wav,78.72
16243,812205003470778.wav,112.62
16244,812205003487849.wav,548.34
16245,812205003488552.wav,86.04
16246,812205003480058.wav,461.4
16247,812205003490810.wav,180.42
16248,812205003463451.wav,35.46
16249,812205003471552.wav,129.78
16250,812205003495032.wav,410.4
16251,812205003492949.wav,60.12
16252,812205003469660.wav,40.8
16253,812205003494509.wav,53.88
16254,812205003472319.wav,237.18
16255,812205003492217.wav,36.72
16256,812205003481933.wav,90.96
16257,812205003463249.wav,91.5
